,id_str,created_at,text_tweet,text_concept,truncated,retweet_count,type,in_reply_to_status_id_str,in_reply_to_user_id_str
324,1206281777297469440,Sun Dec 15 18:36:01 +0000 2019,C B Muthamma: India’s First Woman IFS Officer | #IndianWomenInHistory https://t.co/FfkwkCBjWD https://t.co/UWt6Tmp6lu,,False,0,,,
325,1206266439579160581,Sun Dec 15 17:35:05 +0000 2019,"“Due to my low social and financial status, I had always only faced humiliation and dissent.

But here was an opportunity knocking right on my door.”
https://t.co/pCYCtANnuR",,True,57,,,
326,1206234963105812481,Sun Dec 15 15:30:00 +0000 2019,"What is it that makes machismo so appealing in political situations?
https://t.co/ztU5cwTbg8",,False,3,,,
327,1206221140424876035,Sun Dec 15 14:35:05 +0000 2019,"Worldwide, an estimated 237 million children under five are currently without a birth certificate.  

We must change this #ForEveryChild. Learn more about the progress we’ve seen and what’s left to do: https://t.co/oCxkhxPyKa v @UNICEF https://t.co/n8843hCoam",foreverychild,True,71,hashtag,,
328,1206204762754035715,Sun Dec 15 13:30:00 +0000 2019,"BTS's fame has brought with it an alarming amount of  scepticism.Some of it stemming from Western audience's inability to understand how &amp; why music in another language could possibly be capturing the hearts &amp; minds of people all over the world. 
#BTS https://t.co/T2BxWBOvGr",bts,True,5,hashtag,,
329,1206175838795948032,Sun Dec 15 11:35:04 +0000 2019,Saudi Arabia will no longer require restaurants to have separate entrances segregated by sex. via @GlblCtznImpact https://t.co/2tGunGE251,,False,94,,,
330,1206174564264423424,Sun Dec 15 11:30:00 +0000 2019,"Do you think you're not like 'other girls', in way where you feel superior? This one's for you. #InternalizedMisogyny

https://t.co/KTnaef6oJr",internalizedmisogyny,True,5,hashtag,,
331,1206144365091049473,Sun Dec 15 09:30:00 +0000 2019,"From #Racism to #GenderRoles, To Kill a Mockingbird by Harper Lee comments on the prejudices intertwined in the fabric of Southern society in the USA during the 1930s, in the aftermath of the Great Depression. 

https://t.co/bYodekWhtc",racism,True,4,hashtag,,
332,1206144365091049473,Sun Dec 15 09:30:00 +0000 2019,"From #Racism to #GenderRoles, To Kill a Mockingbird by Harper Lee comments on the prejudices intertwined in the fabric of Southern society in the USA during the 1930s, in the aftermath of the Great Depression. 

https://t.co/bYodekWhtc",genderroles,True,4,hashtag,,
333,1206130537649311744,Sun Dec 15 08:35:03 +0000 2019,"For millions of women &amp; girl refugees, going to school is just an aspiration, but investing in their education is the most powerful, sustainable &amp; effective way to help develop self-reliance &amp; a better future for everyone. v @Refugees

#RefugeeForum https://t.co/nW4uZz2tME https://t.co/ywcULBbIpo",refugeeforum,True,129,hashtag,,
334,1206114165330468864,Sun Dec 15 07:30:00 +0000 2019,"Patriarchy thrives by creating a comparative; creating an illusion of how there can be only ‘one suitable woman’ for whatever category or space it seeks to compare women in.

https://t.co/nuEELwIsuZ",,True,9,,,
335,1206085233826766848,Sun Dec 15 05:35:02 +0000 2019,"Personal pronouns matter so much that @MerriamWebster made ""they"" the #WordOfTheYear! https://t.co/D7wDXsGa44",,False,88,,,
336,1206083966949830658,Sun Dec 15 05:30:00 +0000 2019,"How has technology helped you during your worst?

https://t.co/tWG76HeDj9",,False,0,,,
337,1206053767386288128,Sun Dec 15 03:30:00 +0000 2019,"Remembering Rasoolan Bai and her musical genius on her death anniversary. #IndianWomenInHistory

https://t.co/O0EwMB2Zeq",,False,2,,,
338,1206039938980044800,Sun Dec 15 02:35:03 +0000 2019,"Climate change affects everyone, but women and girls bear the brunt of it.

We need #ClimateAction by and for women. https://t.co/uEnlFGnFIf",,False,73,,,
339,1205994640492703744,Sat Dec 14 23:35:03 +0000 2019,"Just took a DNA test, turns out we're 100% feminist.

  G
　  E 💙
　💙 N
 💙　   E
💙　     R
💙　    A
  💙    T
    💙 I
　   O
　N  💙
 ❤️　   💙
❤️　　  💙
E　　   💙
 Q　     💙
　U    💙
       A
    💙  L
 💙　    I
❤️　  　 T
❤️　　 Y

#GenerationEquality",generationequality,True,1211,hashtag,,
340,1205949340394643456,Sat Dec 14 20:35:02 +0000 2019,"Women are demanding that women’s rights be properly addressed in urgent climate actions at #COP25. via @Forbes 
https://t.co/kVW0xScNgx",,False,181,,,
341,1205934244293427200,Sat Dec 14 19:35:03 +0000 2019,"#WomenEntrepreneurs, do you want your innovative work to get global recognition? Apply to the 2020 #SDGsandHer competition within the next month to share your story with the world 👉 https://t.co/ic4AhIT4b5 

@UNDP | @Wharton | @wbg2030 | @Ideas4Action https://t.co/otXFhSa5SC",womenentrepreneurs,True,74,hashtag,,
342,1205934244293427200,Sat Dec 14 19:35:03 +0000 2019,"#WomenEntrepreneurs, do you want your innovative work to get global recognition? Apply to the 2020 #SDGsandHer competition within the next month to share your story with the world 👉 https://t.co/ic4AhIT4b5 

@UNDP | @Wharton | @wbg2030 | @Ideas4Action https://t.co/otXFhSa5SC",sdgsandher,True,74,hashtag,,
343,1205904044352528384,Sat Dec 14 17:35:03 +0000 2019,How can we create a world where women and girls can live free from fear of violence? With more #WomenInPolitics! https://t.co/lKNsR7ZpAa,,False,126,,,
344,1205902772983517184,Sat Dec 14 17:30:00 +0000 2019,"It is impossible to overstate what a difficult thing it is to be born as a #transgender girl to a traditional Muslim family in a conservative rural village in West Bengal.

https://t.co/X6PyKpMhkt",transgender,True,4,hashtag,,
345,1205872573508194304,Sat Dec 14 15:30:00 +0000 2019,"READ. THIS. #COMIC . 

https://t.co/uM6XhQo9M2",,False,2,,,
346,1205872573508194304,Sat Dec 14 15:30:00 +0000 2019,"READ. THIS. #COMIC . 

https://t.co/uM6XhQo9M2",,False,2,,,
347,1205858746041348097,Sat Dec 14 14:35:03 +0000 2019,"Age
Race
Religion
Ethnicity
Disability
Social status
Place of birth
Economic status
Sexual orientation

Women and girls continue to face multiple forms of discrimination in addition to the ones based on their gender. #GenerationEquality  https://t.co/GOWEp0Q0ud",generationequality,True,423,hashtag,,
348,1205842375823757313,Sat Dec 14 13:30:00 +0000 2019,"Dealing with a #breakup in our times is difficult when the market offers antidotes to pain in the form of goods and services that can be consumed in order to ‘forget’ our loss. 

https://t.co/fsoMfmEeL1",breakup,True,3,hashtag,,
349,1205813444945088514,Sat Dec 14 11:35:02 +0000 2019,"In 2019, women around the globe took action, claiming leadership positions in government, business, philanthropy and media. These trailblazers are not to be messed with. #GenerationEquality via @Forbes https://t.co/MU9MrId9ee",generationequality,True,326,hashtag,,
350,1205812175744450561,Sat Dec 14 11:30:00 +0000 2019,"It is easier to swipe right on someone you like, but the anonymity of the internet allows a horrific lack of accountability and often strips people of basic decency.

#onlinedating 

https://t.co/mDdHWlWh2r",onlinedating,True,1,hashtag,,
351,1205781976457703425,Sat Dec 14 09:30:00 +0000 2019,"Here is an attempt to decipher those unsaid rules of #IndianCulture and examine why the weight of it is borne by my #bra and panty. 

https://t.co/SKmGpTwTDh",indianculture,True,3,hashtag,,
352,1205781976457703425,Sat Dec 14 09:30:00 +0000 2019,"Here is an attempt to decipher those unsaid rules of #IndianCulture and examine why the weight of it is borne by my #bra and panty. 

https://t.co/SKmGpTwTDh",bra,True,3,hashtag,,
353,1205768146185003008,Sat Dec 14 08:35:02 +0000 2019,U.S. -  It's time to break down gender discrimination for freelancers. Here's how the gender pay gap works. via @Forbes https://t.co/HsH00xGCoD,,True,56,,,
354,1205751777582338053,Sat Dec 14 07:30:00 +0000 2019,"When it comes to clothes, women can never be right.

#WomanPolicing

https://t.co/Mg6Nv8j7Ip",,False,6,,,
355,1205722846590308352,Sat Dec 14 05:35:02 +0000 2019,"2019 marked a record high for women business leaders with more women CEOs in #Fortune500 companies than ever before.

Yet, there is still a long way to go to achieve equal representation. #GenerationEquality https://t.co/eqbJRShrFs",fortune500,True,179,hashtag,,
356,1205722846590308352,Sat Dec 14 05:35:02 +0000 2019,"2019 marked a record high for women business leaders with more women CEOs in #Fortune500 companies than ever before.

Yet, there is still a long way to go to achieve equal representation. #GenerationEquality https://t.co/eqbJRShrFs",generationequality,True,179,hashtag,,
357,1205721578933235713,Sat Dec 14 05:30:00 +0000 2019,"Trigger warning: violence, abuse

“We must have a baby if you love me”. 

No, we must not.

https://t.co/zFrlFuBecd",,False,3,,,
358,1205707753416736768,Sat Dec 14 04:35:04 +0000 2019,Women and girls in Argentina who are seeking to end pregnancies caused by rape will now be guaranteed access to abortion under a protocol announced on Thursday. via @nytimes https://t.co/vXz6OI4M7z,,True,178,,,
359,1205691379508224001,Sat Dec 14 03:30:00 +0000 2019,"What do you mean by ""woman of substance""? Are women ever WITHOUT substance?

#WomenEmpowerment 

https://t.co/S44JVJ9c0i",,False,0,,,
360,1205677548664971270,Sat Dec 14 02:35:02 +0000 2019,"Meet the women rickshaw 🛺 drivers of Nepal who are defying stereotypes, overcoming challenges and celebrating financial independence as they get behind the wheel. 
https://t.co/J6xwfT4kcG",,True,37,,,
361,1205646890932588544,Sat Dec 14 00:33:13 +0000 2019,"RT @unwomeneca: ""Women’s meaningful participation in peace &amp; security initiatives are effective and sustainable,"" says our Deputy Exec. Dir…",,False,0,,,
362,1205632491949830145,Fri Dec 13 23:36:00 +0000 2019,Thanks to all who joined #GenerationEquality during #16Days of Activism and helped us #orangetheworld to show that we stand united to end violence against women! https://t.co/9jeLf9pCFb,generationequality,True,400,hashtag,,
363,1205632491949830145,Fri Dec 13 23:36:00 +0000 2019,Thanks to all who joined #GenerationEquality during #16Days of Activism and helped us #orangetheworld to show that we stand united to end violence against women! https://t.co/9jeLf9pCFb,16days,True,400,hashtag,,
364,1205632491949830145,Fri Dec 13 23:36:00 +0000 2019,Thanks to all who joined #GenerationEquality during #16Days of Activism and helped us #orangetheworld to show that we stand united to end violence against women! https://t.co/9jeLf9pCFb,orangetheworld,True,400,hashtag,,
365,1205586964847742976,Fri Dec 13 20:35:05 +0000 2019,Young women activists are demanding change for a better world. Will people in power take action? #GenerationEquality via @voxdotcom https://t.co/r4jn9XlIzD,generationequality,True,89,hashtag,,
366,1205541661012643840,Fri Dec 13 17:35:04 +0000 2019,"""Longstanding gender inequality means that within regions of the world that are particularly vulnerable to #climatechange, women are likely to suffer more than men."" via @ConversationUS https://t.co/YQWkGMGTWG",climatechange,True,56,hashtag,,
367,1205540386619310082,Fri Dec 13 17:30:00 +0000 2019,"If you are an ally of a #survivor, then ensure that you are sensitive and observant to their needs and reactions. This #toolkit is here to guide you:

https://t.co/lrhNNXaRAb",survivor,True,3,hashtag,,
368,1205540386619310082,Fri Dec 13 17:30:00 +0000 2019,"If you are an ally of a #survivor, then ensure that you are sensitive and observant to their needs and reactions. This #toolkit is here to guide you:

https://t.co/lrhNNXaRAb",toolkit,True,3,hashtag,,
369,1205525286906925058,Fri Dec 13 16:30:00 +0000 2019,"""When it comes to #Adivasi / #indigenous communities, dance not only plays a central role in their identity formation but also in communicating their worldview."" - @AdivasisMatter 

#AdivasiLivesMatter 

https://t.co/zx0m6Z8XXw",adivasi,True,6,hashtag,,
370,1205525286906925058,Fri Dec 13 16:30:00 +0000 2019,"""When it comes to #Adivasi / #indigenous communities, dance not only plays a central role in their identity formation but also in communicating their worldview."" - @AdivasisMatter 

#AdivasiLivesMatter 

https://t.co/zx0m6Z8XXw",indigenous,True,6,hashtag,,
371,1205525286906925058,Fri Dec 13 16:30:00 +0000 2019,"""When it comes to #Adivasi / #indigenous communities, dance not only plays a central role in their identity formation but also in communicating their worldview."" - @AdivasisMatter 

#AdivasiLivesMatter 

https://t.co/zx0m6Z8XXw",adivasilivesmatter,True,6,hashtag,,
372,1205510187953483777,Fri Dec 13 15:30:00 +0000 2019,"Mithan Tata held several titles and used ALL of them to further the case for #womensrights . Read the article to find out how!

#IndianWomenInHistory

https://t.co/9YFla2Ctc0",womensrights,True,0,hashtag,,
373,1205510187953483777,Fri Dec 13 15:30:00 +0000 2019,"Mithan Tata held several titles and used ALL of them to further the case for #womensrights . Read the article to find out how!

#IndianWomenInHistory

https://t.co/9YFla2Ctc0",indianwomeninhistory,True,0,hashtag,,
374,1205496362726502401,Fri Dec 13 14:35:04 +0000 2019,"Drumroll please!
🥁
🥁
🥁
The 2020 theme for 8 March, #InternationalWomensDay is, 

""I am #GenerationEquality: Realizing Women’s Rights."" #IWD2020
https://t.co/T0AHA7p7lu",internationalwomensday,True,151,hashtag,,
375,1205496362726502401,Fri Dec 13 14:35:04 +0000 2019,"Drumroll please!
🥁
🥁
🥁
The 2020 theme for 8 March, #InternationalWomensDay is, 

""I am #GenerationEquality: Realizing Women’s Rights."" #IWD2020
https://t.co/T0AHA7p7lu",generationequality,True,151,hashtag,,
376,1205496362726502401,Fri Dec 13 14:35:04 +0000 2019,"Drumroll please!
🥁
🥁
🥁
The 2020 theme for 8 March, #InternationalWomensDay is, 

""I am #GenerationEquality: Realizing Women’s Rights."" #IWD2020
https://t.co/T0AHA7p7lu",iwd2020,True,151,hashtag,,
377,1205495087595081728,Fri Dec 13 14:30:00 +0000 2019,"2018 witnessed #drag, #genderqueer and #androgynous fashion, a big nod to the queer community which has for millennia been rendered invisible in the public eye. 

But it may not be as inclusive as you think.

#MoodOfTheMonth

https://t.co/J82oemLho4",drag,True,1,hashtag,,
378,1205495087595081728,Fri Dec 13 14:30:00 +0000 2019,"2018 witnessed #drag, #genderqueer and #androgynous fashion, a big nod to the queer community which has for millennia been rendered invisible in the public eye. 

But it may not be as inclusive as you think.

#MoodOfTheMonth

https://t.co/J82oemLho4",genderqueer,True,1,hashtag,,
379,1205495087595081728,Fri Dec 13 14:30:00 +0000 2019,"2018 witnessed #drag, #genderqueer and #androgynous fashion, a big nod to the queer community which has for millennia been rendered invisible in the public eye. 

But it may not be as inclusive as you think.

#MoodOfTheMonth

https://t.co/J82oemLho4",androgynous,True,1,hashtag,,
380,1205495087595081728,Fri Dec 13 14:30:00 +0000 2019,"2018 witnessed #drag, #genderqueer and #androgynous fashion, a big nod to the queer community which has for millennia been rendered invisible in the public eye. 

But it may not be as inclusive as you think.

#MoodOfTheMonth

https://t.co/J82oemLho4",moodofthemonth,True,1,hashtag,,
381,1205479986733277184,Fri Dec 13 13:30:00 +0000 2019,""" #Tribal tourism is a symptom of the mistaken belief that we are somehow ‘bettering’ #indigenous communities through the imposition of Western systems."" - @AdivasisMatter
#AdivasiLivesMatter

https://t.co/6TGOXH8dQ6",tribal,True,1,hashtag,,
382,1205479986733277184,Fri Dec 13 13:30:00 +0000 2019,""" #Tribal tourism is a symptom of the mistaken belief that we are somehow ‘bettering’ #indigenous communities through the imposition of Western systems."" - @AdivasisMatter
#AdivasiLivesMatter

https://t.co/6TGOXH8dQ6",indigenous,True,1,hashtag,,
383,1205479986733277184,Fri Dec 13 13:30:00 +0000 2019,""" #Tribal tourism is a symptom of the mistaken belief that we are somehow ‘bettering’ #indigenous communities through the imposition of Western systems."" - @AdivasisMatter
#AdivasiLivesMatter

https://t.co/6TGOXH8dQ6",adivasilivesmatter,True,1,hashtag,,
384,1205451061047238656,Fri Dec 13 11:35:03 +0000 2019,"Climate change is a global problem that needs global action.
Join @GretaThunberg and youth activists from around the world in calling for change with #FridaysForFuture. https://t.co/5S1jASZNLx",fridaysforfuture,True,241,hashtag,,
385,1205449788310704129,Fri Dec 13 11:30:00 +0000 2019,"""We need to end #rapeculture, not select individuals that are products of it."" - @Suchitrawrites 

#encounterkilling 

https://t.co/lpf8kwf7iG",rapeculture,True,1,hashtag,,
386,1205449788310704129,Fri Dec 13 11:30:00 +0000 2019,"""We need to end #rapeculture, not select individuals that are products of it."" - @Suchitrawrites 

#encounterkilling 

https://t.co/lpf8kwf7iG",encounterkilling,True,1,hashtag,,
387,1205445358790119426,Fri Dec 13 11:12:24 +0000 2019,"Show your support to make public spaces safer for women and girls in the country. Join Raahgiri Hour to #LightUpHerLife.  It is time to claim #StreetsForAll! On 15 December between 8 PM to 9 PM. 
Don’t forget to geotag the location, add the hashtag #LightUpHerLife https://t.co/TkFWSP1oIp",lightupherlife,True,10,hashtag,,
388,1205445358790119426,Fri Dec 13 11:12:24 +0000 2019,"Show your support to make public spaces safer for women and girls in the country. Join Raahgiri Hour to #LightUpHerLife.  It is time to claim #StreetsForAll! On 15 December between 8 PM to 9 PM. 
Don’t forget to geotag the location, add the hashtag #LightUpHerLife https://t.co/TkFWSP1oIp",streetsforall,True,10,hashtag,,
389,1205445358790119426,Fri Dec 13 11:12:24 +0000 2019,"Show your support to make public spaces safer for women and girls in the country. Join Raahgiri Hour to #LightUpHerLife.  It is time to claim #StreetsForAll! On 15 December between 8 PM to 9 PM. 
Don’t forget to geotag the location, add the hashtag #LightUpHerLife https://t.co/TkFWSP1oIp",lightupherlife,True,10,hashtag,,
390,1205442240870584322,Fri Dec 13 11:00:00 +0000 2019,"Mahadevi Verma was a preacher of the Buddhist philosophy and wrote about issues of great importance such as, women’s issues and social reforms.

#IndianWomenInHistory

https://t.co/HumEK5Ma37",indianwomeninhistory,True,1,hashtag,,
391,1205427138419023875,Fri Dec 13 10:00:00 +0000 2019,"Many #WomenInSTEM , despite their fantastic credentials, are often forgotten along with their many contributions. A #Wikipedia editathon was held on the 8th of December 2019 at the MoveForward office in Bangalore to change this! 

#FIIWikiProject

https://t.co/jkZV8yulvV",womeninstem,True,1,hashtag,,
392,1205427138419023875,Fri Dec 13 10:00:00 +0000 2019,"Many #WomenInSTEM , despite their fantastic credentials, are often forgotten along with their many contributions. A #Wikipedia editathon was held on the 8th of December 2019 at the MoveForward office in Bangalore to change this! 

#FIIWikiProject

https://t.co/jkZV8yulvV",wikipedia,True,1,hashtag,,
393,1205427138419023875,Fri Dec 13 10:00:00 +0000 2019,"Many #WomenInSTEM , despite their fantastic credentials, are often forgotten along with their many contributions. A #Wikipedia editathon was held on the 8th of December 2019 at the MoveForward office in Bangalore to change this! 

#FIIWikiProject

https://t.co/jkZV8yulvV",fiiwikiproject,True,1,hashtag,,
394,1205419589196234755,Fri Dec 13 09:30:00 +0000 2019,"#GauriLankesh was a staunch critic of the Right-Wing politics, that subscribed to the virulent brand of Hindu nationalism called the #Hindutva .

https://t.co/5ZdXO559hE",gaurilankesh,True,4,hashtag,,
395,1205419589196234755,Fri Dec 13 09:30:00 +0000 2019,"#GauriLankesh was a staunch critic of the Right-Wing politics, that subscribed to the virulent brand of Hindu nationalism called the #Hindutva .

https://t.co/5ZdXO559hE",hindutva,True,4,hashtag,,
396,1205405758046842880,Fri Dec 13 08:35:02 +0000 2019,"What do trans women gamers, Jewish journalists, academics of color and feminist writers have in common? 

All of them often become targets of online harassment. 

#ENDviolence via @FastCompany https://t.co/hPqz1xBmJP",endviolence,True,83,hashtag,,
397,1205404489882030081,Fri Dec 13 08:30:00 +0000 2019,"It can be daunting to want to support a #survivor of #sexualassault and not know how. This toolkit can help us avoid helplessness and take appropriate action.

https://t.co/lrhNNXaRAb",survivor,True,0,hashtag,,
398,1205404489882030081,Fri Dec 13 08:30:00 +0000 2019,"It can be daunting to want to support a #survivor of #sexualassault and not know how. This toolkit can help us avoid helplessness and take appropriate action.

https://t.co/lrhNNXaRAb",sexualassault,True,0,hashtag,,
399,1205389390266032129,Fri Dec 13 07:30:00 +0000 2019,"#Adivasi dance forms are symbolic of the message ""working together, living together and dancing together”.

@AdivasisMatter is here to tell us more about how they foster a sense of collectivism and bonding!

#AdivasiLivesMatter

https://t.co/zx0m6ZqyP4",adivasi,True,1,hashtag,,
400,1205389390266032129,Fri Dec 13 07:30:00 +0000 2019,"#Adivasi dance forms are symbolic of the message ""working together, living together and dancing together”.

@AdivasisMatter is here to tell us more about how they foster a sense of collectivism and bonding!

#AdivasiLivesMatter

https://t.co/zx0m6ZqyP4",adivasilivesmatter,True,1,hashtag,,
401,1205382909835636736,Fri Dec 13 07:04:15 +0000 2019,"We vehemently condemn this kind of state sponsored violence against the people of Assam. With this move, the BJP Government has clearly communicated that it does not care for the will of the people, and only cares for its Hindutva agenda. #CABBill2019 #CABAgainstConstitution",cabbill2019,True,7,hashtag,1.2053820106313605e+18,2247560024.0
402,1205382909835636736,Fri Dec 13 07:04:15 +0000 2019,"We vehemently condemn this kind of state sponsored violence against the people of Assam. With this move, the BJP Government has clearly communicated that it does not care for the will of the people, and only cares for its Hindutva agenda. #CABBill2019 #CABAgainstConstitution",cabagainstconstitution,True,7,hashtag,1.2053820106313605e+18,2247560024.0
403,1205382010631360512,Fri Dec 13 07:00:40 +0000 2019,"The state authorities also ambushed offices of news media agencies and lathicharged their unprovoked staff, to silence their reporting of the situation in Assam.  #IndiaRejectsCAB #PoliceBrutality #CABBill2019  https://t.co/zBX8aspv8F",indiarejectscab,True,6,hashtag,1.2053820084587602e+18,2247560024.0
404,1205382010631360512,Fri Dec 13 07:00:40 +0000 2019,"The state authorities also ambushed offices of news media agencies and lathicharged their unprovoked staff, to silence their reporting of the situation in Assam.  #IndiaRejectsCAB #PoliceBrutality #CABBill2019  https://t.co/zBX8aspv8F",policebrutality,True,6,hashtag,1.2053820084587602e+18,2247560024.0
405,1205382010631360512,Fri Dec 13 07:00:40 +0000 2019,"The state authorities also ambushed offices of news media agencies and lathicharged their unprovoked staff, to silence their reporting of the situation in Assam.  #IndiaRejectsCAB #PoliceBrutality #CABBill2019  https://t.co/zBX8aspv8F",cabbill2019,True,6,hashtag,1.2053820084587602e+18,2247560024.0
406,1205382008458760192,Fri Dec 13 07:00:40 +0000 2019,"The protestors, which included women and children, were beaten by the Police, attacked with tear gas shells, and hundreds of students were detained. #CABprotests #IndiaRejectsCAB #CABBill2019  https://t.co/AN5PsdvQCx",cabprotests,True,5,hashtag,1.205382006407721e+18,2247560024.0
407,1205382008458760192,Fri Dec 13 07:00:40 +0000 2019,"The protestors, which included women and children, were beaten by the Police, attacked with tear gas shells, and hundreds of students were detained. #CABprotests #IndiaRejectsCAB #CABBill2019  https://t.co/AN5PsdvQCx",indiarejectscab,True,5,hashtag,1.205382006407721e+18,2247560024.0
408,1205382008458760192,Fri Dec 13 07:00:40 +0000 2019,"The protestors, which included women and children, were beaten by the Police, attacked with tear gas shells, and hundreds of students were detained. #CABprotests #IndiaRejectsCAB #CABBill2019  https://t.co/AN5PsdvQCx",cabbill2019,True,5,hashtag,1.205382006407721e+18,2247560024.0
409,1205382006407720961,Fri Dec 13 07:00:39 +0000 2019,"Thousands of protestors defied the curfew and took to the streets in various parts of Assam, sloganeering against the #CitizenshipAmendmentAct and against the #BJP.  #IndiaRejectsCAB

https://t.co/D9UyK8fCwd",citizenshipamendmentact,True,11,hashtag,1.2053820046503444e+18,2247560024.0
410,1205382006407720961,Fri Dec 13 07:00:39 +0000 2019,"Thousands of protestors defied the curfew and took to the streets in various parts of Assam, sloganeering against the #CitizenshipAmendmentAct and against the #BJP.  #IndiaRejectsCAB

https://t.co/D9UyK8fCwd",bjp,True,11,hashtag,1.2053820046503444e+18,2247560024.0
411,1205382006407720961,Fri Dec 13 07:00:39 +0000 2019,"Thousands of protestors defied the curfew and took to the streets in various parts of Assam, sloganeering against the #CitizenshipAmendmentAct and against the #BJP.  #IndiaRejectsCAB

https://t.co/D9UyK8fCwd",indiarejectscab,True,11,hashtag,1.2053820046503444e+18,2247560024.0
412,1205382004650344449,Fri Dec 13 07:00:39 +0000 2019,"The Government is withdrawing paramilitary forces from J&amp;K and moving them to Assam to suppress protests against the unconstitutional #CitizenshipAmendmentAct. The Police opened fire on protestors in Guwahati yesterday, resulting in the death of 3 people. #AssamProtest",citizenshipamendmentact,True,10,hashtag,1.205382002926506e+18,2247560024.0
413,1205382004650344449,Fri Dec 13 07:00:39 +0000 2019,"The Government is withdrawing paramilitary forces from J&amp;K and moving them to Assam to suppress protests against the unconstitutional #CitizenshipAmendmentAct. The Police opened fire on protestors in Guwahati yesterday, resulting in the death of 3 people. #AssamProtest",assamprotest,True,10,hashtag,1.205382002926506e+18,2247560024.0
414,1205382002926505984,Fri Dec 13 07:00:39 +0000 2019,"ASSAM IS BURNING. 
Military troops have taken over the streets of Assam. While Modi tweeted that he and his government “are totally committed to constitutionally safeguard"" Assamese people's right, the GOI imposed an indefinite curfew and internet shutdown in Assam. #CABProtests",cabprotests,True,35,hashtag,,
415,1205374290406690816,Fri Dec 13 06:30:00 +0000 2019,"You MUST join us for an end-of-the-year, feminist potluck picnic! 

Find the details below and please RSVP here: https://t.co/co1ClfO0L4

#MyFeminist2019 https://t.co/iY8GNqVvcg",myfeminist2019,True,0,hashtag,,
416,1205371173980106752,Fri Dec 13 06:17:37 +0000 2019,RT @kapoors_s: Here’s how you can support a sexual assault survivor. Thank you team FII for attending @SayftyCom survivors’ toolkit launch…,,False,0,,,
417,1205371133924532224,Fri Dec 13 06:17:27 +0000 2019,"RT @WCC_Cinema: Safety first! Use strong passwords for your social pages! 

#NoToCyberViolence #RecognizeReportPrevent #WCC #WomenInCinemaC…",,False,0,,,
418,1205360457810362368,Fri Dec 13 05:35:02 +0000 2019,"As most victims of trafficking are women and girls, we need to hear their stories both in the countries of origin and destination to implement better policies to end human trafficking. https://t.co/62IV3HYPCL",,True,79,,,
419,1205344091879411714,Fri Dec 13 04:30:00 +0000 2019,"Mithan Tata was:
✅ President of All India Women's Conference
✅ Sheriff of Mumbai
✅ Judge of Mumbai High Court

@Astha25646794 tells us more about her contribution to the fight for women's rights!

#IndianWomenInHistory

https://t.co/9YFla2U4AA",indianwomeninhistory,True,4,hashtag,,
420,1205328991801856000,Fri Dec 13 03:30:00 +0000 2019,"How inclusive is queering fashion if it is only accessible to the wealthy and queer?

#MoodOfTheMonth #InclusiveFashion

https://t.co/J82oemLho4",moodofthemonth,True,2,hashtag,,
421,1205328991801856000,Fri Dec 13 03:30:00 +0000 2019,"How inclusive is queering fashion if it is only accessible to the wealthy and queer?

#MoodOfTheMonth #InclusiveFashion

https://t.co/J82oemLho4",inclusivefashion,True,2,hashtag,,
422,1205328157361917953,Fri Dec 13 03:26:41 +0000 2019,RT @danwibg: Why Do We Need To Stop The Culture Of Tribal Tourism In India? https://t.co/uDqa9S1uFL via @FeminismInIndia #India,,False,0,,,
423,1205328146230210561,Fri Dec 13 03:26:38 +0000 2019,RT @danwibg: Encountering Rape Accused And The Lie Of The Death Of Rape Culture https://t.co/f8WqUcragA via @FeminismInIndia #India,,False,0,,,
424,1205328135736020992,Fri Dec 13 03:26:36 +0000 2019,RT @danwibg: Mahadevi Verma: A Feminist Writer And Humanitarian | #IndianWomenInHistory https://t.co/DCFMYMNPiN via @FeminismInIndia #India,,False,0,,,
425,1205328125275471872,Fri Dec 13 03:26:33 +0000 2019,RT @danwibg: Gauri Lankesh: The Fearless Journalist And Activist https://t.co/V2YwHeF3U5 via @FeminismInIndia #India #GauriLankesh,,False,0,,,
426,1205315160077983744,Fri Dec 13 02:35:02 +0000 2019,"Meet Sub- Lieutenant Shivangi, the first woman pilot for the Indian Navy! 

👩‍✈️✈️ via @CNN https://t.co/whvjM2VPwe",,False,328,,,
427,1205269870599950337,Thu Dec 12 23:35:04 +0000 2019,"People from all walks of life joined #GenerationEquality during #16Days of Activism to #orangetheworld and unite to end violence against women!

Check out some highlights: https://t.co/NPchyNkVP6 https://t.co/Awk6NT63YL",generationequality,True,55,hashtag,,
428,1205269870599950337,Thu Dec 12 23:35:04 +0000 2019,"People from all walks of life joined #GenerationEquality during #16Days of Activism to #orangetheworld and unite to end violence against women!

Check out some highlights: https://t.co/NPchyNkVP6 https://t.co/Awk6NT63YL",16days,True,55,hashtag,,
429,1205269870599950337,Thu Dec 12 23:35:04 +0000 2019,"People from all walks of life joined #GenerationEquality during #16Days of Activism to #orangetheworld and unite to end violence against women!

Check out some highlights: https://t.co/NPchyNkVP6 https://t.co/Awk6NT63YL",orangetheworld,True,55,hashtag,,
430,1205258862351261697,Thu Dec 12 22:51:20 +0000 2019,"RT @SayNO_UNiTE: ⚡️ #16Days of Activism against Gender-Based Violence might be over, but the work to end violence against women goes on. Fr…",,False,0,,,
