created_at,id_str,text,truncated,geo,coordinates,place,retweet_count,favourite_count,in_reply_to_status_id_str,in_reply_to_user_id_str,lang
Fri Dec 13 23:36:00 +0000 2019,1205632491949830145,Thanks to all who joined #GenerationEquality during #16Days of Activism and helped us #orangetheworld to show that we stand united to end violence against women! https://t.co/9jeLf9pCFb,True,,,,400,,,,en
Fri Dec 13 20:35:05 +0000 2019,1205586964847742976,Young women activists are demanding change for a better world. Will people in power take action? #GenerationEquality via @voxdotcom https://t.co/r4jn9XlIzD,True,,,,89,,,,en
Fri Dec 13 17:35:04 +0000 2019,1205541661012643840,"""Longstanding gender inequality means that within regions of the world that are particularly vulnerable to #climatechange, women are likely to suffer more than men."" via @ConversationUS https://t.co/YQWkGMGTWG",True,,,,56,,,,en
Fri Dec 13 17:30:00 +0000 2019,1205540386619310082,"If you are an ally of a #survivor, then ensure that you are sensitive and observant to their needs and reactions. This #toolkit is here to guide you:

https://t.co/lrhNNXaRAb",True,,,,3,,,,en
Fri Dec 13 16:30:00 +0000 2019,1205525286906925058,"""When it comes to #Adivasi / #indigenous communities, dance not only plays a central role in their identity formation but also in communicating their worldview."" - @AdivasisMatter 

#AdivasiLivesMatter 

https://t.co/zx0m6Z8XXw",True,,,,6,,,,en
Fri Dec 13 15:30:00 +0000 2019,1205510187953483777,"Mithan Tata held several titles and used ALL of them to further the case for #womensrights . Read the article to find out how!

#IndianWomenInHistory

https://t.co/9YFla2Ctc0",True,,,,0,,,,en
Fri Dec 13 14:35:04 +0000 2019,1205496362726502401,"Drumroll please!
🥁
🥁
🥁
The 2020 theme for 8 March, #InternationalWomensDay is, 

""I am #GenerationEquality: Realizing Women’s Rights."" #IWD2020
https://t.co/T0AHA7p7lu",True,,,,151,,,,en
Fri Dec 13 14:30:00 +0000 2019,1205495087595081728,"2018 witnessed #drag, #genderqueer and #androgynous fashion, a big nod to the queer community which has for millennia been rendered invisible in the public eye. 

But it may not be as inclusive as you think.

#MoodOfTheMonth

https://t.co/J82oemLho4",True,,,,1,,,,en
Fri Dec 13 13:30:00 +0000 2019,1205479986733277184,""" #Tribal tourism is a symptom of the mistaken belief that we are somehow ‘bettering’ #indigenous communities through the imposition of Western systems."" - @AdivasisMatter
#AdivasiLivesMatter

https://t.co/6TGOXH8dQ6",True,,,,1,,,,en
Fri Dec 13 11:35:03 +0000 2019,1205451061047238656,"Climate change is a global problem that needs global action.
Join @GretaThunberg and youth activists from around the world in calling for change with #FridaysForFuture. https://t.co/5S1jASZNLx",True,,,,241,,,,en
Fri Dec 13 11:30:00 +0000 2019,1205449788310704129,"""We need to end #rapeculture, not select individuals that are products of it."" - @Suchitrawrites 

#encounterkilling 

https://t.co/lpf8kwf7iG",True,,,,1,,,,en
Fri Dec 13 11:12:24 +0000 2019,1205445358790119426,"Show your support to make public spaces safer for women and girls in the country. Join Raahgiri Hour to #LightUpHerLife.  It is time to claim #StreetsForAll! On 15 December between 8 PM to 9 PM. 
Don’t forget to geotag the location, add the hashtag #LightUpHerLife https://t.co/TkFWSP1oIp",True,,,,10,,,,en
Fri Dec 13 11:00:00 +0000 2019,1205442240870584322,"Mahadevi Verma was a preacher of the Buddhist philosophy and wrote about issues of great importance such as, women’s issues and social reforms.

#IndianWomenInHistory

https://t.co/HumEK5Ma37",True,,,,1,,,,en
Fri Dec 13 10:00:00 +0000 2019,1205427138419023875,"Many #WomenInSTEM , despite their fantastic credentials, are often forgotten along with their many contributions. A #Wikipedia editathon was held on the 8th of December 2019 at the MoveForward office in Bangalore to change this! 

#FIIWikiProject

https://t.co/jkZV8yulvV",True,,,,1,,,,en
Fri Dec 13 09:30:00 +0000 2019,1205419589196234755,"#GauriLankesh was a staunch critic of the Right-Wing politics, that subscribed to the virulent brand of Hindu nationalism called the #Hindutva .

https://t.co/5ZdXO559hE",True,,,,4,,,,en
Fri Dec 13 08:35:02 +0000 2019,1205405758046842880,"What do trans women gamers, Jewish journalists, academics of color and feminist writers have in common? 

All of them often become targets of online harassment. 

#ENDviolence via @FastCompany https://t.co/hPqz1xBmJP",True,,,,83,,,,en
Fri Dec 13 08:30:00 +0000 2019,1205404489882030081,"It can be daunting to want to support a #survivor of #sexualassault and not know how. This toolkit can help us avoid helplessness and take appropriate action.

https://t.co/lrhNNXaRAb",True,,,,0,,,,en
Fri Dec 13 07:30:00 +0000 2019,1205389390266032129,"#Adivasi dance forms are symbolic of the message ""working together, living together and dancing together”.

@AdivasisMatter is here to tell us more about how they foster a sense of collectivism and bonding!

#AdivasiLivesMatter

https://t.co/zx0m6ZqyP4",True,,,,1,,,,en
Fri Dec 13 07:04:15 +0000 2019,1205382909835636736,"We vehemently condemn this kind of state sponsored violence against the people of Assam. With this move, the BJP Government has clearly communicated that it does not care for the will of the people, and only cares for its Hindutva agenda. #CABBill2019 #CABAgainstConstitution",True,,,,7,,1205382010631360512,2247560024,en
Fri Dec 13 07:00:40 +0000 2019,1205382010631360512,"The state authorities also ambushed offices of news media agencies and lathicharged their unprovoked staff, to silence their reporting of the situation in Assam.  #IndiaRejectsCAB #PoliceBrutality #CABBill2019  https://t.co/zBX8aspv8F",True,,,,6,,1205382008458760192,2247560024,en
Fri Dec 13 07:00:40 +0000 2019,1205382008458760192,"The protestors, which included women and children, were beaten by the Police, attacked with tear gas shells, and hundreds of students were detained. #CABprotests #IndiaRejectsCAB #CABBill2019  https://t.co/AN5PsdvQCx",True,,,,5,,1205382006407720961,2247560024,en
Fri Dec 13 07:00:39 +0000 2019,1205382006407720961,"Thousands of protestors defied the curfew and took to the streets in various parts of Assam, sloganeering against the #CitizenshipAmendmentAct and against the #BJP.  #IndiaRejectsCAB

https://t.co/D9UyK8fCwd",True,,,,11,,1205382004650344449,2247560024,en
Fri Dec 13 07:00:39 +0000 2019,1205382004650344449,"The Government is withdrawing paramilitary forces from J&amp;K and moving them to Assam to suppress protests against the unconstitutional #CitizenshipAmendmentAct. The Police opened fire on protestors in Guwahati yesterday, resulting in the death of 3 people. #AssamProtest",True,,,,10,,1205382002926505984,2247560024,en
Fri Dec 13 07:00:39 +0000 2019,1205382002926505984,"ASSAM IS BURNING. 
Military troops have taken over the streets of Assam. While Modi tweeted that he and his government “are totally committed to constitutionally safeguard"" Assamese people's right, the GOI imposed an indefinite curfew and internet shutdown in Assam. #CABProtests",True,,,,35,,,,en
Fri Dec 13 06:30:00 +0000 2019,1205374290406690816,"You MUST join us for an end-of-the-year, feminist potluck picnic! 

Find the details below and please RSVP here: https://t.co/co1ClfO0L4

#MyFeminist2019 https://t.co/iY8GNqVvcg",True,,,,0,,,,en
Fri Dec 13 06:17:37 +0000 2019,1205371173980106752,RT @kapoors_s: Here’s how you can support a sexual assault survivor. Thank you team FII for attending @SayftyCom survivors’ toolkit launch…,False,,,,0,,,,en
Fri Dec 13 06:17:27 +0000 2019,1205371133924532224,"RT @WCC_Cinema: Safety first! Use strong passwords for your social pages! 

#NoToCyberViolence #RecognizeReportPrevent #WCC #WomenInCinemaC…",False,,,,0,,,,en
Fri Dec 13 05:35:02 +0000 2019,1205360457810362368,"As most victims of trafficking are women and girls, we need to hear their stories both in the countries of origin and destination to implement better policies to end human trafficking. https://t.co/62IV3HYPCL",True,,,,79,,,,en
Fri Dec 13 04:30:00 +0000 2019,1205344091879411714,"Mithan Tata was:
✅ President of All India Women's Conference
✅ Sheriff of Mumbai
✅ Judge of Mumbai High Court

@Astha25646794 tells us more about her contribution to the fight for women's rights!

#IndianWomenInHistory

https://t.co/9YFla2U4AA",True,,,,4,,,,en
Fri Dec 13 03:30:00 +0000 2019,1205328991801856000,"How inclusive is queering fashion if it is only accessible to the wealthy and queer?

#MoodOfTheMonth #InclusiveFashion

https://t.co/J82oemLho4",True,,,,2,,,,en
Fri Dec 13 03:26:41 +0000 2019,1205328157361917953,RT @danwibg: Why Do We Need To Stop The Culture Of Tribal Tourism In India? https://t.co/uDqa9S1uFL via @FeminismInIndia #India,False,,,,0,,,,en
Fri Dec 13 03:26:38 +0000 2019,1205328146230210561,RT @danwibg: Encountering Rape Accused And The Lie Of The Death Of Rape Culture https://t.co/f8WqUcragA via @FeminismInIndia #India,False,,,,0,,,,en
Fri Dec 13 03:26:36 +0000 2019,1205328135736020992,RT @danwibg: Mahadevi Verma: A Feminist Writer And Humanitarian | #IndianWomenInHistory https://t.co/DCFMYMNPiN via @FeminismInIndia #India,False,,,,0,,,,en
Fri Dec 13 03:26:33 +0000 2019,1205328125275471872,RT @danwibg: Gauri Lankesh: The Fearless Journalist And Activist https://t.co/V2YwHeF3U5 via @FeminismInIndia #India #GauriLankesh,False,,,,0,,,,en
Fri Dec 13 02:35:02 +0000 2019,1205315160077983744,"Meet Sub- Lieutenant Shivangi, the first woman pilot for the Indian Navy! 

👩‍✈️✈️ via @CNN https://t.co/whvjM2VPwe",False,,,,328,,,,en
Thu Dec 12 23:35:04 +0000 2019,1205269870599950337,"People from all walks of life joined #GenerationEquality during #16Days of Activism to #orangetheworld and unite to end violence against women!

Check out some highlights: https://t.co/NPchyNkVP6 https://t.co/Awk6NT63YL",True,,,,55,,,,en
Thu Dec 12 22:51:20 +0000 2019,1205258862351261697,"RT @SayNO_UNiTE: ⚡️ #16Days of Activism against Gender-Based Violence might be over, but the work to end violence against women goes on. Fr…",False,,,,0,,,,en
Thu Dec 12 20:35:03 +0000 2019,1205224566009802756,"""HOW DARE YOU!""
- @GretaThunberg, climate activist, 2019 Person of the Year, founder of #FridaysForFuture, inspiration to us all.
https://t.co/8J1C6Wkv8X",True,,,,275,,,,en
Thu Dec 12 18:50:59 +0000 2019,1205198376561717248,Queering Fashion: Indian fashion Industry Is Rejecting Gender Binary https://t.co/J82oemtGww https://t.co/g8TkzGXGKW,False,,,,1,,,,en
Thu Dec 12 18:45:29 +0000 2019,1205196996027523074,Mithan Tata: The Barrister Who Advocated Women’s Voting Rights | #IndianWomenInHistory https://t.co/9YFla2U4AA https://t.co/8zHE2ksMGH,False,,,,3,,,,en
Thu Dec 12 18:40:25 +0000 2019,1205195719939960833,Adivasi Dance Forms Where ‘Walking Is Dancing And Talking Is Singing’ https://t.co/zx0m6Z8XXw https://t.co/EJ52yUgjAJ,False,,,,3,,,,en
Thu Dec 12 18:35:55 +0000 2019,1205194587473678340,Here Is How You Can Support A Sexual Assault Survivor https://t.co/lrhNNWTgID https://t.co/9kPFnvI1Um,False,,,,3,,,,en
Thu Dec 12 17:43:32 +0000 2019,1205181404662947842,Check out some of our favourite moments of solidarity from #16Days of Activism that helped #orangetheworld to end violence against women! https://t.co/0Evimp9o1c,True,,,,55,,,,en
Thu Dec 12 17:30:00 +0000 2019,1205177999290580992,"Can we all stop for a second and agree that human safaris are demeaning and need to STOP?

@AdivasisMatter implores us to get rid of the stereotypes we have of #Adivasis .
#AdivasiLivesMatter 

https://t.co/6TGOXH8dQ6",True,,,,7,,,,en
Thu Dec 12 16:30:00 +0000 2019,1205162898151985152,"Why is the #EncounterKilling by the #HyderabadPolice damaging? 

@Suchitrawrites tells us about how delivery of ""justice"" is coloured with social prejudice. 

https://t.co/lpf8kwf7iG",True,,,,3,,,,en
Thu Dec 12 15:30:00 +0000 2019,1205147800138207234,"Mahadevi Verma's work as a poet has often overshadowed her work as a feminist and social worker. Let's make sure we recognise her contribution to the feminist cause!

#IndianWomenInHistory

https://t.co/HumEK63KUF",True,,,,4,,,,en
Thu Dec 12 14:35:04 +0000 2019,1205133972742770688,"⚽️They inspire young #WomenInSport to never give up.

⚽️They inspire all women to demand their right to #EqualPay.

⚽️They inspire us all to come together as a team to take action.

🏆CONGRATS to @USWNT who are @TIME's 2019 Athlete of the Year! https://t.co/m5ntS3SQKz",True,,,,126,,,,en
Thu Dec 12 14:30:00 +0000 2019,1205132698408210432,"#GauriLankesh 's assassination is not only reflective of the miserable state of #FreedomOfPRess in India but also the gendered implications associated with journalism in the country.

https://t.co/5ZdXO5mK9c",True,,,,4,,,,en
Thu Dec 12 13:30:00 +0000 2019,1205117599039647744,"Activists have fought against external forces, defending their forests and rights over land. Let’s take a look at some of the new faces of #TribalActivism ! 

#AdivasiLivesMatter @AdivasisMatter 

https://t.co/LZ098e4DJf",True,,,,5,,,,en
Thu Dec 12 11:38:34 +0000 2019,1205089557076574208,RT @stc_india: Our initiative #LightUpHerLife to make public spaces safer for women and girls has garnered support from none other than the…,False,,,,0,,,,en
Thu Dec 12 11:35:03 +0000 2019,1205088671705260032,"“The opportunity for sustainable energy entrepreneurship is significant for women”. 

In an exclusive interview, our Suhela Khan discusses energy poverty &amp; the need for gender-responsive energy policies. https://t.co/G8Xz1b4B4c #ClimateAction https://t.co/k4hU4w4HIo",True,,,,33,,,,en
Thu Dec 12 11:30:00 +0000 2019,1205087400713736192,"""Every day, there occurs an undetermined number of incidents of rape and sexual violence across India. Not every incident makes it into the newspapers."" - @MAARnews 

#GBVinMedia #MediaBias 

https://t.co/94dXh7qrVZ",True,,,,1,,,,en
Thu Dec 12 11:01:52 +0000 2019,1205080322565558272,RT @CanadainIndia: @FeminismInIndia @SatyamNishtha @pragyavats @itsprageeyaak @PriyaSometimes @vanditamorarka @SwarnsB @PriyankaSamy @anupa…,False,,,,0,,,,en
Thu Dec 12 11:00:00 +0000 2019,1205079851549499392,"Janki Devi Bajaj was a strong advocator of the #Gandhian way of life. During the nationalist movement of India, she participated in the #Swadeshi movement.

#IndianWomenInHistory

https://t.co/2fltQRkUWT",True,,,,0,,,,en
Thu Dec 12 10:21:52 +0000 2019,1205070256219160576,"The protesters in NE fear that #CAB will lead to lakhs Bangladeshi immigrants swamping indigenous communities, burdening resources, and threatening their language, culture and tradition.",True,,,,2,,1205070254226862081,2247560024,en
Thu Dec 12 10:21:52 +0000 2019,1205070254226862081,"There's a mobile internet ban in the Capital city and 10 other districts of Assam for the next 48 hours. There were protests in all leading educational institutions of Guwahati, and more hundred student protesters have been detained. The police also lathi charged the protestors.",True,,,,4,,1205070251802513408,2247560024,en
Thu Dec 12 10:21:51 +0000 2019,1205070251802513408,"What's happening in Assam?

Thousands of protestors took to the streets in various parts of Assam to protest against the #CitizenshipAmendmentBill. The army was deployed in Guwahati, the epicentre of anti-CAB protests, &amp; an indefinite curfew has been imposed in the area.",True,,,,8,,,,en
Thu Dec 12 10:05:06 +0000 2019,1205066033372921857,"RT @WCC_Cinema: As part of our campaign NO TO CYBER VIOLENCE, we bring you a series of posts created by our partner Feminism in India. Watc…",False,,,,0,,,,en
Thu Dec 12 10:04:17 +0000 2019,1205065828292423682,RT @danwibg: Janki Devi: The Woman Who Took Part In Swadeshi Movement | #IndianWomenInHistory https://t.co/wAonD7RL6k via @FeminismInIndia…,False,,,,0,,,,en
Thu Dec 12 10:04:14 +0000 2019,1205065816271544320,RT @danwibg: How Do Newspapers Report Rape Cases In India? | #GBVinMedia https://t.co/mWtEriYEWm via @FeminismInIndia #India,False,,,,0,,,,en
Thu Dec 12 10:04:09 +0000 2019,1205065795438432256,RT @fdastous: Why We Need to Stop Setting “Perfect Victim” Expectations on Survivors https://t.co/M5trRns8nu via @FeminismInIndia,False,,,,0,,,,en
Thu Dec 12 10:03:55 +0000 2019,1205065737649315840,RT @AnjaliMenonFilm: Super series on online safety! from @FeminismInIndia &amp; @WCC_Cinema #RecognizeReportPrevent #WCC https://t.co/r1hV6qSEp8,False,,,,0,,,,en
Thu Dec 12 10:03:45 +0000 2019,1205065694829658112,RT @ronitdhanphole: Why Do We Need To Stop The Culture Of Tribal Tourism In India? https://t.co/bzNDpfnUlF via @FeminismInIndia,False,,,,0,,,,en
Thu Dec 12 10:03:38 +0000 2019,1205065667008794624,RT @annavetticad: Do follow this campaign 👇🏾 #NoToCyberViolence @WCC_Cinema @FeminismInIndia https://t.co/qm0eOjL4jr,False,,,,0,,,,en
Thu Dec 12 10:03:18 +0000 2019,1205065583072382977,"RT @WCC_Cinema: NO TO CYBER VIOLENCE,a 10-day campaign in association with Farhan Akhtar's @MardOfficial , @SheThePeople, @FeminismInIndia,…",False,,,,0,,,,en
Thu Dec 12 10:00:41 +0000 2019,1205064922696044546,RSVP to the Facebook event page here: #MyFeminist2019 https://t.co/co1ClfO0L4,False,,,,0,,1205059094203097088,2247560024,en
Thu Dec 12 09:37:31 +0000 2019,1205059094203097088,"What better way to enjoy the year-end than to meet with other feminists from across Delhi-NCR to chat with, learn from and share samosas with? 

Join the FII team on the 21st of December (Saturday) at Lodhi Gardens, for a fun feminist potluck picnic!

#MyFeminist2019 https://t.co/v6xtWVyrk3",True,,,,3,,,,en
Thu Dec 12 09:30:00 +0000 2019,1205057201368227841,"""Every conversation about #TeluguCinema and its representation of gender issues will make its way to the super hit 2009 fantasy-drama, #Arundhati . "" - @thevinaygreen 

#WomensRepresentation

https://t.co/14kHrFHfCT",True,,,,1,,,,en
Thu Dec 12 08:35:02 +0000 2019,1205043370269270016,"How can we #BeatPlasticPolution?

Eliminating the use of plastic bags is one way to start. 

#COP25 #ClimateAction 

https://t.co/JQD2ud242m",False,,,,57,,,,en
Thu Dec 12 08:30:00 +0000 2019,1205042101911769089,"Stop depressing the identity of #Adivasis just because they do not fit your offensive stereotype.

@AdivasisMatter #AdivasiLivesMatter 

https://t.co/6TGOXGQCYy",True,,,,5,,,,en
Thu Dec 12 07:30:00 +0000 2019,1205027001800638465,"""When we kill criminals, we are implying that we don’t want to follow due process."" - @Suchitrawrites 

#EncounterKilling #CapitalPunishment

https://t.co/lpf8kwf7iG",True,,,,1,,,,en
Thu Dec 12 05:55:04 +0000 2019,1205003113385431040,"Silverine Swer was a social worker from Meghalaya. She was the first Khasi woman to become trainer and adviser of the Girls Guide Movement, the movement which became her life long passion later. #FIIRemembers her life-long contribution to social work for women and young girls. https://t.co/a1Jhkz7Xcy",True,,,,7,,,,en
Thu Dec 12 05:35:02 +0000 2019,1204998071748349957,"Did you watch this mic drop at #COP25?
via @ajplus https://t.co/5PWiCLi9HT",False,,,,757,,,,en
Thu Dec 12 04:30:00 +0000 2019,1204981703451635712,"Mahadevi Verma understood in the 1980s that female students are treated differently in classrooms, and our schools are still sexist on the brink of 2020 👏. 

#IndianWomenInHistory

https://t.co/HumEK63KUF",True,,,,2,,,,en
Thu Dec 12 03:30:00 +0000 2019,1204966604460609536,"#GauriLankesh 's life as a journalist, and her death, was connected to a larger reality – the apparent serial assassination of the critics of #Hindutva .

https://t.co/5ZdXO5mK9c",True,,,,2,,,,en
Thu Dec 12 02:40:06 +0000 2019,1204954048983642112,"From orange billboards in Times Square, NYC, to monuments lit in orange around the world, #GenerationEquality took a stand against rape.

Take a look at some of our favourite #orangetheworld moments from the #16days! https://t.co/QIUWkubESX",True,,,,47,,,,en
Wed Dec 11 23:53:02 +0000 2019,1204912002155646977,Your gender identity or sexual orientation doesn't define your rights. All human beings are born free and equal! #StandUp4HumanRights https://t.co/wmv3xc8BIy,True,,,,101,,,,en
Wed Dec 11 20:35:06 +0000 2019,1204862190035095555,"Hot off the Press | The 2019 #HumanDev Report, looking at new forms of #inequality via a new lens #BeyondIncome, beyond averages &amp; beyond today.

Download the full report 👉 https://t.co/TUF3ThijnI 
v @UNDP https://t.co/QVlywOGsSO",True,,,,35,,,,en
Wed Dec 11 18:50:21 +0000 2019,1204835829115478016,Gauri Lankesh: The Fearless Journalist And Activist https://t.co/5ZdXO559hE https://t.co/0WWisPcvCV,False,,,,5,,,,en
Wed Dec 11 18:46:49 +0000 2019,1204834940489256960,Mahadevi Verma: A Feminist Writer And Humanitarian | #IndianWomenInHistory https://t.co/HumEK5Ma37 https://t.co/DtGR4M5viP,False,,,,0,,,,en
Wed Dec 11 18:40:33 +0000 2019,1204833363028258817,Encountering Rape Accused And The Lie Of The Death Of Rape Culture https://t.co/lpf8kwwIHg https://t.co/TxS5jGiSYY,False,,,,3,,,,en
Wed Dec 11 18:35:31 +0000 2019,1204832098911211523,Why Do We Need To Stop The Culture Of Tribal Tourism In India? https://t.co/6TGOXGQCYy https://t.co/mSVVcnOnll,False,,,,0,,,,en
Wed Dec 11 17:35:05 +0000 2019,1204816891300237313,".@UNCERF makes funding available when it is needed most: at the beginning of a crisis or when ongoing crises deteriorate. 

👉 https://t.co/L8dNdQCWbr #InvestInHumanity https://t.co/RqckgjAzxB",True,,,,21,,,,en
Wed Dec 11 17:30:00 +0000 2019,1204815610770841600,"#IndigenousPeoples fighting for forest and land rights has always been an ongoing struggle in India. But do we know about the new spearheaders of #TribalActivism ?

@AdivasisMatter tells us about these important activists!

#AdivasiLivesMatter

https://t.co/LZ098dN2RH",True,,,,5,,,,en
Wed Dec 11 17:15:06 +0000 2019,1204811858588377090,"Huge congrats to @GretaThunberg who just became @TIME's 2019 Person of the Year!

Thank you for showing the world to never underestimate the power of a girl’s voice and inspiring so many to take #ClimateAction. 

#TIMEPOY #FridaysForFuture
https://t.co/Nc7AoAlidB",True,,,,542,,,,en
Wed Dec 11 16:30:00 +0000 2019,1204800510420602880,"How do we decide which incident of #rape should receive news coverage, and how much? 

@MAARnews explains.
#GBVinMedia 

https://t.co/94dXh7I2Nx",True,,,,2,,,,en
Wed Dec 11 16:30:00 +0000 2019,1204800510420602880,"How do we decide which incident of #rape should receive news coverage, and how much? 

@MAARnews explains.
#GBVinMedia 

https://t.co/94dXh7I2Nx",True,,,,2,,,,en
Wed Dec 11 15:30:00 +0000 2019,1204785410108481542,"After continuously working for the #freedomstruggle , there was nothing to stop Janki from progressing towards an emancipated society.

#IndianWomenInHistory

https://t.co/2fltQRkUWT",True,,,,0,,,,en
Wed Dec 11 14:35:03 +0000 2019,1204771584285773826,"Finland’s 🇫🇮 @MarinSanna is set to become the world’s youngest sitting prime minister, as she heads a coalition government whose four other parties are all led by women. Via @guardian  

https://t.co/1Jgjh0uqpc",True,,,,272,,,,en
Wed Dec 11 14:30:00 +0000 2019,1204770310479863809,"Why is women's participation in #TeluguCinema deteriorating?

@thevinaygreen highlights the trajectory of this fading representation.

https://t.co/14kHrFpELl",True,,,,1,,,,en
Wed Dec 11 13:30:00 +0000 2019,1204755211840917505,"Some use consensual #sexting to prey on people using extortion, turning it into image-based sexual abuse, with targets who are usually women.

@CanadainIndia #DigitalHifazat #ImageBasedViolence

https://t.co/ZheH4XdY8P",True,,,,1,,,,en
Wed Dec 11 11:35:05 +0000 2019,1204726291750170625,"The planet is under threat. 
The time to act is now. 
https://t.co/KflvynL8nV  
#ClimateAction #COP25 https://t.co/igqdAE2X8e",False,,,,86,,,,en
Wed Dec 11 11:30:00 +0000 2019,1204725012852285445,"“Staying Alive: Women, Ecology, and Development” written by Vandana Shiva, encompasses the understanding of ‘eco-feminism’ and its feminist interpretations.

#FIIReviews #BookReview

https://t.co/L7Wn7pMO8o",True,,,,4,,,,en
Wed Dec 11 11:00:01 +0000 2019,1204717466389102592,"The three films from three different regions of India, in three different languages provide a resilient vision of how women and work is conceptualised. 

#RegionalCinema 

https://t.co/iOVxPgBSC9",True,,,,0,,,,en
Wed Dec 11 10:13:57 +0000 2019,1204705876461772801,"FII's @asmitaghosh18 was in Zamorin Guruvayurapan College in #Calicut today to speak at a conference. She spoke on how women &amp; marginalized communities are mobilising using the internet. She also met @KalkiSOfficial, another keynote speaker and renowned trans activist from TN! https://t.co/jcYqQxVDej",True,,,,2,,,,en
Wed Dec 11 09:30:00 +0000 2019,1204694812827385856,"""Sulochanabai Dongre did the first nationwide call for birth control and education as major barriers to overcome for achieving parity, post Periyar."" - @Suchitrawrites

#IndianWomenInHistory

https://t.co/KKyO9N7INY",True,,,,3,,,,en
Wed Dec 11 09:16:53 +0000 2019,1204691512002580480,"Article 14 of the Constitution of India provides for equality before the law or equal protection within the territory of India- why has this provision not been extended to muslim asylum seekers, given the Govt. wants to 'protect the unprotected'? #CitizenshipAmendmentBill2019",True,,,,4,,1204690546368884736,2247560024,en
Wed Dec 11 09:13:02 +0000 2019,1204690546368884736,"The #CitizenshipAmendmentBill2019 is being discussed in the #RajyaSabha right now. This bill is explicitly anti-muslim and is constitutionally unsound. Amit Shah's arguments for this ""historic"" bill are based on a warped understanding of Indian history. #IndianAgainstCAB",True,,,,5,,1204690542183014400,2247560024,en
Wed Dec 11 09:13:01 +0000 2019,1204690542183014400,"What about Muslim Rohingyas who are facing a genocide in Myanmar? or The Uyghur Muslims in China, Hazaras in Afghanistan, Shias in Pakistan? How are they not seen as persecuted religious minorities from neighbouring countries? #CitizenshipAmendmentBill2019 https://t.co/GLJYTSSwvT",True,,,,7,,1204690498608402438,2247560024,en
Wed Dec 11 09:12:51 +0000 2019,1204690498608402438,"On what basis have Pakistan, Afghanistan, and Bangladesh been chosen? What common historical tie does India share with Afghanistan? It was never a part of British India.
If we are looking at shared borders, why have Nepal, Bhutan, China, &amp; Myanmar been excluded? #CAB https://t.co/q9Qr5hzenx",True,,,,5,,1204690460138201089,2247560024,en
Wed Dec 11 09:12:42 +0000 2019,1204690460138201089,"Yes, Article 11 does empower Parliament to make laws on #Citizenship. But Parliament cannot MISUSE this power to alter the *basic structure* of the constitution. CAB negates the constitutional principles of secularism, liberalism, equality &amp; justice. #CitizenshipAmendmentBill2019 https://t.co/7INoSJKCNE",True,,,,5,,1204690407302541313,2247560024,en
Wed Dec 11 09:12:29 +0000 2019,1204690407302541313,It is unacceptable for a country with a secular Constitution to give preference to certain religious groups in acquisition of citizenship. There are deep logical flaws in the justifications provided by Amit Shah for the #CitizenshipAmendmentBill 2019. Let's have a look 🤔:,True,,,,24,,,,en
Wed Dec 11 08:35:03 +0000 2019,1204680985025155072,"From 25 Nov, the International Day to End Violence against Women, until 10 Dec, #HumanRightsDay, we came together to #orangetheworld in #16Days.

We are #GenerationEquality and we stand against all forms of violence! https://t.co/vUgud0Ewjv",True,,,,124,,,,en
Wed Dec 11 08:30:00 +0000 2019,1204679714142597120,"#IndigenousPeoples fighting for their forest and land rights in India is a reality we cannot deny. @AdivasisMatter brings to our notice some new faces of #TribalActivism !

#AdivasiLivesMatter 

https://t.co/LZ098dN2RH",True,,,,10,,,,en
Wed Dec 11 07:30:00 +0000 2019,1204664614715215872,""" #Rape in itself is not news anymore. It is ordinary, normal, to be tucked away on Page 5 or 9, reported once, forgotten forever."" - @MAARnews 

#GBVinMedia #MediaBias

https://t.co/94dXh7I2Nx",True,,,,1,,,,en
Wed Dec 11 07:26:30 +0000 2019,1204663732539801600,RT @ShoyoOnoda: Sulochanabai Dongre: The Woman Who Advocated Birth-Control In Dalit Feminism | #IndianWomenInHistory https://t.co/Kotk1yv9U…,False,,,,0,,,,en
Wed Dec 11 07:26:22 +0000 2019,1204663701782941699,"RT @danwibg: Women And Work In Regional Cinema: Mahanagar, Anweshichu Kandethiyilla And Umbartha https://t.co/1XQp4vD9qd via @FeminismInInd…",False,,,,0,,,,en
Wed Dec 11 07:26:09 +0000 2019,1204663644673327104,RT @kriphopnation: Check it out!  6 Books By Indian Women With Disabilities On The Unequal Society https://t.co/GUyvA7QDBv via @FeminismInI…,False,,,,0,,,,en
Wed Dec 11 06:30:00 +0000 2019,1204649514344353795,"Women and non-binary persons experience constant fear of violence when stepping outside the house, leading to self-imposed curfews, excessive vigilance, and even avoidance of entire spaces altogether. 

Often, we take some measures to arm ourselves against threat: what are yours? https://t.co/YTAh4IJ7FR",True,,,,2,,,,en
Wed Dec 11 05:43:42 +0000 2019,1204637863712841728,"(TW: Rape)

Most people approach rape allegations with scepticism, especially against those who are known to the survivor. It is high time we over came our patriarchal biases that enable real rapists to escape justice. #WednesdayWisdom #FIIMythBusting https://t.co/qHq9HrAjI6",True,,,,2,,,,en
Wed Dec 11 05:35:02 +0000 2019,1204635681441615872,"It's important to have more #WomenInPolitics, ""so that we don’t continue building a society from a male perspective,"" according to this feminist #humanrights defender from Colombia. #GenerationEquality https://t.co/DrbMG4Mfzx",True,,,,164,,,,en
